�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2017-11-30,'000795,荎醫貌,6.16,6.28,6.15,6.25,6.29,-0.13,-2.0668,1.8452,12655429,78420533.72,6983494074.48,4224850389.76
2017-11-29,'000795,荎醫貌,6.29,6.32,6.12,6.12,6.12,0.17,2.7778,2.9525,20249703,126065055.58,7130873007.87,4314011193.44
2017-11-28,'000795,荎醫貌,6.12,6.13,5.96,5.96,6.03,0.09,1.4925,1.1014,7553706,45905619.44,6938146710.36,4197416296.32
2017-11-27,'000795,荎醫貌,6.03,6.18,6.01,6.1,6.13,-0.1,-1.6313,1.4621,10027600,61165311.28,6836115141.09,4135689586.08
2017-11-24,'000795,荎醫貌,6.13,6.2,5.86,5.89,5.97,0.16,2.6801,1.9623,13458700,81568484.94,6949483551.39,4204274819.68
2017-11-23,'000795,荎醫貌,5.97,6.18,5.96,6.05,6.06,-0.09,-1.4851,1.7001,11660106,70751715.52,6768094094.91,4094538445.92
2017-11-22,'000795,荎醫貌,6.06,6.11,6.02,6.08,6.08,-0.02,-0.3289,1.268,8696502,52735301.06,6870125664.18,4156265156.16
2017-11-21,'000795,荎醫貌,6.08,6.11,5.98,6.07,6.06,0.02,0.33,1.3299,9121302,55161326.96,6892799346.24,4169982202.88
2017-11-20,'000795,荎醫貌,6.06,6.09,5.74,6.09,6.07,-0.01,-0.1647,1.6474,11298462,67085903.1,6870125664.18,4156265156.16
2017-11-17,'000795,荎醫貌,6.07,6.41,6.04,6.38,6.42,-0.35,-5.4517,2.8794,19748400,122231440.98,6881462505.21,4163123679.52
2017-11-16,'000795,荎醫貌,6.42,6.47,6.33,6.35,6.36,0.06,0.9434,1.7039,11686335,75134671.4,7278251941.26,4403171997.12
2017-11-15,'000795,荎醫貌,6.36,6.52,6.35,6.49,6.52,-0.16,-2.454,1.9182,13156271,84169009.56,7210230895.08,4362020856.96
2017-11-14,'000795,荎醫貌,6.52,6.65,6.51,6.64,6.67,-0.15,-2.2489,2.0116,13796400,90686305.96,7391620351.56,4471757230.72
2017-11-13,'000795,荎醫貌,6.67,6.74,6.44,6.55,6.55,0.12,1.8321,3.1436,21560668,142297271.4,7561672967.01,4574635081.12
2017-11-10,'000795,荎醫貌,6.55,6.63,6.51,6.63,6.62,-0.07,-1.0574,1.7312,11873340,77918689.8,7425630874.65,4492332800.8
2017-11-09,'000795,荎醫貌,6.62,6.67,6.54,6.54,6.58,0.04,0.6079,1.6511,11324398,74855304.72,7504988761.86,4540342464.32
2017-11-08,'000795,荎醫貌,6.58,6.67,6.46,6.53,6.54,0.04,0.6116,2.2119,15170121,99905647.97,7459641397.74,4512908370.88
2017-11-07,'000795,荎醫貌,6.54,6.57,6.42,6.51,6.51,0.03,0.4608,1.7686,12129820,78868982.22,7414294033.62,4485474277.44
2017-11-06,'000795,荎醫貌,6.51,6.52,6.38,6.38,6.37,0.14,2.1978,1.6653,11421822,73858643.36,7380283510.53,4464898707.36
2017-11-03,'000795,荎醫貌,6.37,6.49,6.32,6.44,6.43,-0.06,-0.9331,1.8206,12486902,79934685.5,7221567736.11,4368879380.32
2017-11-02,'000795,荎醫貌,6.43,6.6,6.42,6.6,6.63,-0.2,-3.0166,2.2044,15119002,98363015.04,7289588782.29,4410030520.48
2017-11-01,'000795,荎醫貌,6.63,6.81,6.58,6.77,6.77,-0.14,-2.0679,2.4141,16556945,110767000.88,7516325602.89,4547200987.68
2017-10-31,'000795,荎醫貌,6.77,6.82,6.62,6.72,6.73,0.04,0.5944,1.6197,11108702,74944524.5,7675041377.31,4643220314.72
2017-10-30,'000795,荎醫貌,6.73,7.19,6.49,7.19,7.21,-0.48,-6.6574,3.9713,27237221,185355810.54,7629694013.19,4615786221.28
2017-10-27,'000795,荎醫貌,7.21,7.44,7.2,7.44,7.43,-0.22,-2.961,2.3881,16378602,119511657.66,8173862382.63,4944995342.56
2017-10-26,'000795,荎醫貌,7.43,7.47,7.3,7.34,7.35,0.08,1.0884,2.5259,17324273,128174452.67,8423272885.29,5095882856.48
2017-10-25,'000795,荎醫貌,7.35,7.37,7.27,7.28,7.32,0.03,0.4098,1.559,10692440,78282538.02,8332578157.05,5041014669.6
2017-10-24,'000795,荎醫貌,7.32,7.4,7.22,7.32,7.36,-0.04,-0.5435,1.8673,12806819,93672753.25,8298567633.96,5020439099.52
2017-10-23,'000795,荎醫貌,7.36,7.36,7.24,7.29,7.35,0.01,0.1361,1.8973,13012764,95007303.24,8343914998.08,5047873192.96
2017-10-20,'000795,荎醫貌,7.35,7.37,7.17,7.17,7.23,0.12,1.6598,2.1166,14516976,105953345.86,8332578157.05,5041014669.6
2017-10-19,'000795,荎醫貌,7.23,7.31,7.1,7.19,7.19,0.04,0.5563,2.2783,15625876,112605290.04,8196536064.69,4958712389.28
2017-10-18,'000795,荎醫貌,7.19,7.35,7.15,7.23,7.21,-0.02,-0.2774,2.1693,14878530,107945030.78,8151188700.57,4931278295.84
2017-10-17,'000795,荎醫貌,7.21,7.29,7.15,7.25,7.29,-0.08,-1.0974,1.865,12791138,92201368.5,8173862382.63,4944995342.56
2017-10-16,'000795,荎醫貌,7.29,7.46,7.23,7.42,7.41,-0.12,-1.6194,2.3495,16114438,118251884.88,8264557110.87,4999863529.44
2017-10-13,'000795,荎醫貌,7.41,7.46,7.33,7.35,7.4,0.01,0.1351,2.0214,13863944,102585704.6,8400599203.23,5082165809.76
2017-10-12,'000795,荎醫貌,7.4,7.66,7.21,7.63,7.62,-0.22,-2.8871,4.524,31027886,230297001.7,8389262362.2,5075307286.4
2017-10-11,'000795,荎醫貌,7.62,7.8,7.57,7.8,7.81,-0.19,-2.4328,3.0438,20875698,159756564.47,8638672864.86,5226194800.32
2017-10-10,'000795,荎醫貌,7.81,7.91,7.71,7.85,7.87,-0.06,-0.7624,2.9149,19991691,155455022.29,8854072844.43,5356506744.16
2017-10-09,'000795,荎醫貌,7.87,7.91,7.76,7.84,7.75,0.12,1.5484,2.9781,20425704,159814322.28,8922093890.61,5397657884.32
2017-09-29,'000795,荎醫貌,7.75,7.81,7.62,7.71,7.68,0.07,0.9115,3.005,20610022,159109787.82,8786051798.25,5315355604.0
2017-09-28,'000795,荎醫貌,7.68,7.87,7.65,7.74,7.77,-0.09,-1.1583,2.9764,20413718,158587069.86,8706693911.04,5267345940.48
2017-09-27,'000795,荎醫貌,7.77,7.88,7.62,7.67,7.67,0.1,1.3038,3.553,24368179,189602384.01,8808725480.31,5329072650.72
2017-09-26,'000795,荎醫貌,7.67,7.72,7.55,7.61,7.59,0.08,1.054,3.3182,22757950,173998056.46,8695357070.01,5260487417.12
2017-09-25,'000795,荎醫貌,7.59,8.07,7.52,7.99,8.08,-0.49,-6.0644,6.5316,44796989,347656268.62,8604662341.77,5205619230.24
2017-09-22,'000795,荎醫貌,8.08,8.27,7.92,7.95,8.03,0.05,0.6227,5.592,38352784,312189914.87,9160167552.24,5541686874.88
2017-09-21,'000795,荎醫貌,8.03,8.42,8.02,8.38,8.45,-0.42,-4.9704,7.7903,53430135,437887093.94,9103483347.09,5507394258.08
2017-09-20,'000795,荎醫貌,8.45,8.45,8.1,8.27,8.28,0.17,2.0531,9.7867,67122582,557515683.16,9579630670.35,5795452239.2
2017-09-19,'000795,荎醫貌,8.28,8.44,8.08,8.36,8.27,0.01,0.1209,8.6041,59011351,487689087.92,9386904372.84,5678857342.08
2017-09-18,'000795,荎醫貌,8.27,8.35,8.13,8.16,8.19,0.08,0.9768,6.249,42858684,354028179.48,9375567531.81,5671998818.72
2017-09-15,'000795,荎醫貌,8.19,8.35,8.12,8.32,8.46,-0.27,-3.1915,8.8748,60868122,499759851.82,9284872803.57,5617130631.84
2017-09-14,'000795,荎醫貌,8.46,8.77,8.31,8.7,8.94,-0.48,-5.3691,16.9134,116000778,990520442.37,9590967511.38,5802310762.56
2017-09-13,'000795,荎醫貌,8.94,9.09,8.57,8.78,8.56,0.38,4.4393,22.1949,152224377,1339613270.65,10135135880.8,6131519883.84
2017-09-12,'000795,荎醫貌,8.56,9.12,8.12,8.21,8.29,0.27,3.2569,24.9253,170950724,1493963801.29,9704335921.68,5870895996.16
2017-09-11,'000795,荎醫貌,8.29,8.56,7.89,8.06,8.05,0.24,2.9814,15.1525,103923703,849932828.63,9398241213.87,5685715865.44
2017-09-08,'000795,荎醫貌,8.05,8.25,7.57,7.63,7.7,0.35,4.5455,14.5866,95220332,755159759.12,9126157029.15,5254978304.8
2017-09-07,'000795,荎醫貌,7.7,7.99,7.68,7.7,7.8,-0.1,-1.2821,9.4705,61823007,482886938.66,8729367593.1,5026500987.2
2017-09-06,'000795,荎醫貌,7.8,7.95,7.34,7.46,7.5,0.3,4.0,12.0757,78829007,610315621.96,8842736003.4,5091780220.8
2017-09-05,'000795,荎醫貌,7.5,7.67,7.44,7.67,7.69,-0.19,-2.4707,5.2846,34497750,259755403.25,8502630772.5,4895942520.0
2017-09-04,'000795,荎醫貌,7.69,7.73,7.42,7.45,7.53,0.16,2.1248,9.1779,59912457,453918600.94,8718030752.07,5019973063.84
2017-09-01,'000795,荎醫貌,7.53,7.65,7.29,7.29,7.28,0.25,3.4341,9.7959,63946855,479502484.36,8536641295.59,4915526290.08
2017-08-31,'000795,荎醫貌,7.28,7.32,7.17,7.27,7.26,0.02,0.2755,3.4384,22445374,162782340.78,8253220269.84,4752328206.08
2017-08-30,'000795,荎醫貌,7.26,7.28,7.1,7.1,7.16,0.1,1.3966,4.206,27456290,198475293.77,8230546587.78,4739272359.36
2017-08-29,'000795,荎醫貌,7.16,7.36,7.14,7.25,7.27,-0.11,-1.5131,3.6557,23864431,172667755.3,8117178177.48,4673993125.76
2017-08-28,'000795,荎醫貌,7.27,7.32,7.06,7.1,7.18,0.09,1.2535,4.5986,30019530,216444669.76,8241883428.81,4745800282.72
2017-08-25,'000795,荎醫貌,7.18,7.26,7.08,7.08,7.1,0.08,1.1268,3.4665,22629157,162516940.44,8139851859.54,4687048972.48
2017-08-24,'000795,荎醫貌,7.1,7.35,7.06,7.25,7.29,-0.19,-2.6063,4.9719,32456043,232847037.86,8049157131.3,4634825585.6
2017-08-23,'000795,荎醫貌,7.29,7.5,7.25,7.5,7.6,-0.31,-4.0789,6.2073,40520519,297741812.23,8264557110.87,4758856129.44
2017-08-22,'000795,荎醫貌,7.6,7.73,7.34,7.37,7.38,0.22,2.981,9.5059,62053622,468562657.18,8615999182.8,4961221753.6
2017-08-21,'000795,荎醫貌,7.38,7.43,7.27,7.27,7.27,0.11,1.5131,4.5083,29430053,217162823.39,8366588680.14,4817607439.68
2017-08-18,'000795,荎醫貌,7.27,7.38,7.19,7.38,7.47,-0.2,-2.6774,5.624,36713199,267130140.28,8241883428.81,4745800282.72
2017-08-17,'000795,荎醫貌,7.47,7.53,7.32,7.46,7.38,0.09,1.2195,5.787,37776831,280423780.74,8468620249.41,4876358749.92
2017-08-16,'000795,荎醫貌,7.38,7.67,7.26,7.55,7.59,-0.21,-2.7668,7.9155,51671930,383148876.22,8366588680.14,4817607439.68
2017-08-15,'000795,荎醫貌,7.59,7.77,7.52,7.67,7.76,-0.17,-2.1907,7.8332,51134605,390837482.17,8604662341.77,4954693830.24
2017-08-14,'000795,荎醫貌,7.76,7.85,7.39,7.59,7.62,0.14,1.8373,10.8191,70626529,540839452.52,8797388639.28,5065668527.36
2017-08-11,'000795,荎醫貌,7.62,8.08,7.38,8.01,8.2,-0.58,-7.0732,15.0613,98318752,759135707.86,8638672864.86,4974277600.32
2017-08-10,'000795,荎醫貌,8.2,8.65,8.03,8.39,8.29,-0.09,-1.0856,23.3407,152366160,1259339112.71,9296209644.6,5352897155.2
2017-08-09,'000795,荎醫貌,8.29,8.29,7.32,7.42,7.54,0.75,9.9469,17.5817,114771713,895991015.79,9398241213.87,5411648465.44
2017-08-08,'000795,荎醫貌,7.54,7.87,7.48,7.7,7.7,-0.16,-2.0779,11.801,77036128,591114965.65,8547978136.62,4922054213.44
2017-08-07,'000795,荎醫貌,7.7,7.75,7.21,7.21,7.28,0.42,5.7692,11.3639,74182944,559489825.16,8729367593.1,5026500987.2
2017-08-04,'000795,荎醫貌,7.28,7.76,7.26,7.6,7.69,-0.41,-5.3316,10.4411,68158571,511470350.26,8253220269.84,4752328206.08
2017-08-03,'000795,荎醫貌,7.69,7.74,7.38,7.43,7.49,0.2,2.6702,10.6664,69629495,526249653.39,8718030752.07,5019973063.84
2017-08-02,'000795,荎醫貌,7.49,7.85,7.37,7.61,7.66,-0.17,-2.2193,13.4806,88000449,668868774.32,8491293931.47,4889414596.64
2017-08-01,'000795,荎醫貌,7.66,7.84,7.51,7.8,7.96,-0.3,-3.7688,13.2359,86403217,661340976.47,8684020228.98,5000389293.76
2017-07-31,'000795,荎醫貌,7.96,8.07,7.61,7.65,7.82,0.14,1.7903,21.0188,137208900,1080936274.77,9024125459.88,5196226994.56
2017-07-28,'000795,荎醫貌,7.82,8.08,7.3,7.41,7.53,0.29,3.8513,22.4385,146476663,1123113340.67,8865409685.46,5104836067.52
2017-07-27,'000795,荎醫貌,7.53,7.78,7.2,7.32,7.1,0.43,6.0563,23.9151,156115680,1158110630.65,8536641295.59,4915526290.08
2017-07-26,'000795,荎醫貌,7.1,7.1,6.41,6.48,6.45,0.65,10.0775,8.9463,58400735,401892483.96,8049157131.3,4634825585.6
2017-07-25,'000795,荎醫貌,6.45,6.64,6.27,6.29,6.29,0.16,2.5437,5.0618,33042853,213266698.48,7312262464.35,4210510567.2
2017-07-24,'000795,荎醫貌,6.29,6.38,6.24,6.26,6.28,0.01,0.1592,2.5867,16885555,106250675.1,7130873007.87,4106063793.44
2017-07-21,'000795,荎醫貌,6.28,6.44,6.26,6.34,6.38,-0.1,-1.5674,2.8666,18713226,118454908.69,7119536166.84,4099535870.08
2017-07-20,'000795,荎醫貌,6.38,6.47,6.3,6.32,6.36,0.02,0.3145,3.9439,25745620,164499009.45,7232904577.14,4164815103.68
2017-07-19,'000795,荎醫貌,6.36,6.44,6.1,6.11,6.15,0.21,3.4146,4.6407,30294353,191332869.11,7210230895.08,4151759256.96
2017-07-18,'000795,荎醫貌,6.15,6.16,6.0,6.04,6.03,0.12,1.99,2.8872,18847205,114968086.66,6972157233.45,4014672866.4
2017-07-17,'000795,荎醫貌,6.03,6.65,6.02,6.61,6.67,-0.64,-9.5952,6.4385,42030082,263447863.52,6836115141.09,3936337786.08
2017-07-14,'000795,荎醫貌,6.67,6.69,6.54,6.61,6.67,0.0,0.0,4.0639,26528787,175304581.38,7561672967.01,4354124881.12
2017-07-13,'000795,荎醫貌,6.67,6.98,6.61,6.74,6.71,-0.04,-0.5961,9.0535,59100850,402162292.75,7561672967.01,4354124881.12
2017-07-12,'000795,荎醫貌,6.71,6.76,6.47,6.52,6.52,0.19,2.9141,4.9203,32119231,211667561.93,7607020331.13,4380236574.56
2017-07-11,'000795,荎醫貌,6.52,6.77,6.45,6.72,6.77,-0.25,-3.6928,5.4191,35375525,233838636.2,7391620351.56,4256206030.72
2017-07-10,'000795,荎醫貌,6.77,6.97,6.72,6.8,6.86,-0.09,-1.312,7.6711,50076369,341786239.12,7675041377.31,4419404114.72
2017-07-07,'000795,荎醫貌,6.86,6.98,6.52,6.58,6.67,0.19,2.8486,9.5998,62666705,422313545.49,7777072946.58,4478155424.96
2017-07-06,'000795,荎醫貌,6.67,6.75,6.35,6.4,6.44,0.23,3.5714,9.2948,60675559,400787728.66,7561672967.01,4354124881.12
2017-07-05,'000795,荎醫貌,6.44,6.5,6.33,6.45,6.28,0.16,2.5478,5.3154,34698374,222628698.04,7300925623.32,4203982643.84
2017-07-04,'000795,荎醫貌,6.28,6.36,6.25,6.33,6.34,-0.06,-0.9464,1.8938,12362715,77776706.2,7119536166.84,4099535870.08
2017-07-03,'000795,荎醫貌,6.34,6.35,6.2,6.22,6.21,0.13,2.0934,2.8071,18324705,115294975.33,7187557213.02,4138703410.24
2017-06-30,'000795,荎醫貌,6.21,6.24,6.15,6.21,6.24,-0.03,-0.4808,1.5822,10328381,63930902.74,7040178279.63,4053840406.56
2017-06-29,'000795,荎醫貌,6.24,6.31,6.21,6.21,6.23,0.01,0.1605,1.9335,12621682,78979934.07,7074188802.72,4073424176.64
2017-06-28,'000795,荎醫貌,6.23,6.34,6.17,6.17,6.22,0.01,0.1608,2.5557,16683181,104597870.93,7062851961.69,4066896253.28
2017-06-27,'000795,荎醫貌,6.22,6.32,6.18,6.29,6.3,-0.08,-1.2698,2.197,14341703,89539185.89,7051515120.66,4060368329.92
2017-06-26,'000795,荎醫貌,6.3,6.31,6.15,6.24,6.26,0.04,0.639,2.5489,16638764,104022013.35,7142209848.9,4112591716.8
2017-06-23,'000795,荎醫貌,6.26,6.34,6.13,6.13,6.15,0.11,1.7886,3.2742,21373480,133326619.26,7096862484.78,4086480023.36
2017-06-22,'000795,荎醫貌,6.15,6.35,6.13,6.27,6.35,-0.2,-3.1496,3.4266,22368755,139646397.26,6972157233.45,4014672866.4
2017-06-21,'000795,荎醫貌,6.35,6.45,6.21,6.43,6.48,-0.13,-2.0062,5.9544,38869884,245697216.54,7198894054.05,4145231333.6
2017-06-20,'000795,荎醫貌,6.48,6.75,6.16,6.21,6.2,0.28,4.5161,8.9878,58671903,381209604.8,7346272987.44,4230094337.28
2017-06-19,'000795,荎醫貌,6.2,6.24,6.12,6.15,6.2,0.0,0.0,2.1669,14145372,87286524.16,7028841438.6,4047312483.2
2017-06-16,'000795,荎醫貌,6.2,6.32,6.07,6.09,6.12,0.08,1.3072,4.3592,28456799,176935072.09,7028841438.6,4047312483.2
2017-06-15,'000795,荎醫貌,6.12,6.15,5.99,6.03,6.08,0.04,0.6579,2.5797,16840176,102313638.27,6938146710.36,3995089096.32
2017-06-14,'000795,荎醫貌,6.08,6.25,5.97,6.02,5.99,0.09,1.5025,3.5923,23450058,143708512.85,6892799346.24,3968977402.88
2017-06-13,'000795,荎醫貌,5.99,6.05,5.85,5.85,5.87,0.12,2.0443,1.6449,10737867,64321890.89,6790767776.97,3910226092.64
2017-06-12,'000795,荎醫貌,5.87,6.02,5.85,6.01,6.06,-0.19,-3.1353,1.5473,10100412,59823771.12,6654725684.61,3831891012.32
2017-06-09,'000795,荎醫貌,6.06,6.07,5.94,5.95,5.98,0.08,1.3378,1.2931,8440978,50661866.68,6870125664.18,3955921556.16
2017-06-08,'000795,荎醫貌,5.98,6.09,5.94,6.04,6.04,-0.06,-0.9934,1.5755,10284745,61749333.4,6779430935.94,3903698169.28
2017-06-07,'000795,荎醫貌,6.04,6.05,5.88,5.91,5.88,0.16,2.7211,1.7605,11492475,68872475.63,6847451982.12,3942865709.44
2017-06-06,'000795,荎醫貌,5.88,5.9,5.84,5.85,5.87,0.01,0.1704,0.751,4902458,28775017.57,6666062525.64,3838418935.68
2017-06-05,'000795,荎醫貌,5.87,5.92,5.84,5.86,5.87,0.0,0.0,1.1135,7268780,42732361.49,6654725684.61,3831891012.32
2017-06-02,'000795,荎醫貌,5.87,5.89,5.69,5.79,5.82,0.05,0.8591,1.2741,8317463,48039074.24,6654725684.61,3831891012.32
2017-06-01,'000795,荎醫貌,5.82,6.0,5.82,5.96,6.0,-0.18,-3.0,1.4053,9173371,54039435.71,6598041479.46,3799251395.52
2017-05-31,'000795,荎醫貌,6.0,6.15,6.0,6.1,6.05,-0.05,-0.8264,1.404,9165122,55755058.44,6802104618.0,3916754016.0
2017-05-26,'000795,荎醫貌,6.05,6.13,6.02,6.11,6.1,-0.05,-0.8197,1.3141,8578321,52082074.68,6858788823.15,3949393632.8
2017-05-25,'000795,荎醫貌,6.1,6.12,5.86,6.02,6.06,0.04,0.6601,2.0883,13632023,82192618.9,6915473028.3,3982033249.6
2017-05-24,'000795,荎醫貌,6.06,6.1,5.77,5.88,5.97,0.09,1.5075,2.1838,14255518,85002402.27,6870125664.18,3955921556.16
2017-05-23,'000795,荎醫貌,5.97,6.35,5.95,6.31,6.31,-0.34,-5.3883,2.9454,19227617,118083779.77,6768094094.91,3897170245.92
2017-05-22,'000795,荎醫貌,6.31,6.56,6.29,6.33,6.41,-0.1,-1.5601,3.2491,21210100,135498360.78,7153546689.93,4119119640.16
2017-05-19,'000795,荎醫貌,6.41,6.55,6.16,6.16,6.18,0.23,3.7217,5.3211,34735663,222016406.23,7266915100.23,4184398873.76
2017-05-18,'000795,荎醫貌,6.18,6.31,6.17,6.25,6.37,-0.19,-2.9827,2.463,16078178,100135566.26,7006167756.54,4034256636.48
2017-05-17,'000795,荎醫貌,6.37,6.66,6.19,6.27,6.3,0.07,1.1111,4.6246,30188979,193453922.67,7221567736.11,4158287180.32
2017-05-16,'000795,荎醫貌,6.3,6.3,5.93,6.11,6.15,0.15,2.439,3.3565,21911168,134444960.02,7142209848.9,4112591716.8
2017-05-15,'000795,荎醫貌,6.15,6.29,6.13,6.26,6.26,-0.11,-1.7572,2.1357,13941541,86394341.43,6972157233.45,4014672866.4
2017-05-12,'000795,荎醫貌,6.26,6.42,6.16,6.32,6.39,-0.13,-2.0344,3.2731,21366430,133699839.72,7096862484.78,4086480023.36
2017-05-11,'000795,荎醫貌,6.39,6.42,6.13,6.31,6.47,-0.08,-1.2365,4.1413,27034061,169326282.86,7244241418.17,4171343027.04
2017-05-10,'000795,荎醫貌,6.47,6.63,6.41,6.63,6.45,0.02,0.3101,7.5113,49033087,319090506.91,7334936146.41,4223566413.92
2017-05-09,'000795,荎醫貌,6.45,6.45,5.83,5.88,5.86,0.59,10.0683,2.8527,18622402,117200087.47,7312262464.35,4210510567.2
2017-05-08,'000795,荎醫貌,5.86,6.05,5.85,6.03,6.1,-0.24,-3.9344,1.3925,9089928,54113555.24,6643388843.58,3825363088.96
2017-05-05,'000795,荎醫貌,6.1,6.35,5.95,6.04,5.97,0.13,2.1776,2.575,16809674,103880297.43,6915473028.3,3982033249.6
2017-05-04,'000795,荎醫貌,5.97,6.07,5.94,6.03,6.06,-0.09,-1.4851,1.1134,7268076,43650327.58,6768094094.91,3897170245.92
2017-05-03,'000795,荎醫貌,6.06,6.11,5.97,6.03,6.0,0.06,1.0,1.1924,7783902,47129390.1,6870125664.18,3955921556.16
2017-05-02,'000795,荎醫貌,6.0,6.05,5.95,5.98,5.96,0.04,0.6711,0.8332,5438780,32663926.38,6802104618.0,3916754016.0
2017-04-28,'000795,荎醫貌,5.96,5.96,5.89,5.93,5.93,0.03,0.5059,0.7417,4842002,28728888.04,6756757253.88,3890642322.56
2017-04-27,'000795,荎醫貌,5.93,5.94,5.67,5.85,5.85,0.08,1.3675,1.4957,9763630,56831532.35,6722746730.79,3871058552.48
2017-04-26,'000795,荎醫貌,5.85,5.89,5.81,5.84,5.85,0.0,0.0,0.7478,4881800,28590057.2,6632052002.55,3818835165.6
2017-04-25,'000795,荎醫貌,5.85,5.92,5.82,5.87,5.81,0.04,0.6885,0.7138,4659671,27317168.04,6632052002.55,3818835165.6
2017-04-24,'000795,荎醫貌,5.81,6.08,5.8,6.08,6.05,-0.24,-3.9669,1.17,7637884,44945723.2,6586704638.43,3792723472.16
2017-04-21,'000795,荎醫貌,6.05,6.14,6.04,6.11,6.09,-0.04,-0.6568,0.7202,4701400,28564474.0,6858788823.15,3949393632.8
2017-04-20,'000795,荎醫貌,6.09,6.18,6.01,6.09,6.12,-0.03,-0.4902,0.9652,6301016,38406940.08,6904136187.27,3975505326.24
2017-04-19,'000795,荎醫貌,6.12,6.2,6.0,6.17,6.19,-0.07,-1.1309,1.4476,9449769,57334350.63,6938146710.36,3995089096.32
2017-04-18,'000795,荎醫貌,6.19,6.38,6.18,6.35,6.32,-0.13,-2.057,1.0881,7102786,44655596.34,7017504597.57,4040784559.84
2017-04-17,'000795,荎醫貌,6.32,6.45,6.31,6.41,6.43,-0.11,-1.7107,1.0918,7127400,45362326.0,7164883530.96,4125647563.52
2017-04-14,'000795,荎醫貌,6.43,6.58,6.42,6.54,6.54,-0.11,-1.682,1.1715,7647200,49580003.37,7289588782.29,4197454720.48
2017-04-13,'000795,荎醫貌,6.54,6.61,6.51,6.61,6.6,-0.06,-0.9091,0.9737,6356440,41649491.1,7414294033.62,4269261877.44
2017-04-12,'000795,荎醫貌,6.6,6.69,6.47,6.58,6.61,-0.01,-0.1513,1.5857,10351602,68176912.35,7482315079.8,4308429417.6
2017-04-11,'000795,荎醫貌,6.61,6.65,6.36,6.65,6.69,-0.08,-1.1958,3.0254,19749393,128693188.49,7493651920.83,4314957340.96
2017-04-10,'000795,荎醫貌,6.69,6.87,6.68,6.83,6.87,-0.18,-2.6201,1.7151,11196100,75410938.22,7584346649.07,4367180727.84
2017-04-07,'000795,荎醫貌,6.87,6.94,6.82,6.85,6.87,0.0,0.0,1.4272,9316345,64182002.76,7788409787.61,4484683348.32
2017-04-06,'000795,荎醫貌,6.87,6.89,6.81,6.86,6.89,-0.02,-0.2903,1.5677,10234048,70076312.28,7788409787.61,4484683348.32
2017-04-05,'000795,荎醫貌,6.89,6.96,6.66,6.68,6.7,0.19,2.8358,1.853,12095945,83023531.39,7811083469.67,4497739195.04
2017-03-31,'000795,荎醫貌,6.7,6.79,6.67,6.72,6.67,0.03,0.4498,1.14,7441680,49972544.2,7595683490.1,4373708651.2
2017-03-30,'000795,荎醫貌,6.67,6.95,6.65,6.93,6.93,-0.26,-3.7518,2.8738,18759855,126798114.35,7561672967.01,4354124881.12
2017-03-29,'000795,荎醫貌,6.93,7.02,6.92,6.98,6.98,-0.05,-0.7163,1.6581,10823670,75348715.1,7856430833.79,4523850888.48
2017-03-28,'000795,荎醫貌,6.98,7.06,6.95,7.02,7.04,-0.06,-0.8523,1.3144,8580442,60042384.36,7913115038.94,4556490505.28
2017-03-27,'000795,荎醫貌,7.04,7.11,7.0,7.03,7.07,-0.03,-0.4243,1.6998,11096480,78081401.63,7981136085.12,4595658045.44
2017-03-24,'000795,荎醫貌,7.07,7.18,7.0,7.15,7.19,-0.12,-1.669,3.0318,19791047,139910922.14,8015146608.21,4615241815.52
2017-03-23,'000795,荎醫貌,7.19,7.32,7.06,7.29,7.32,-0.13,-1.776,3.0493,19905563,143443993.97,8151188700.57,4693576895.84
2017-03-22,'000795,荎醫貌,7.32,7.42,7.22,7.3,7.34,-0.02,-0.2725,2.7863,18188676,133412044.32,8298567633.96,4778439899.52
2017-03-21,'000795,荎醫貌,7.34,7.4,7.28,7.35,7.42,-0.08,-1.0782,3.1249,20398997,149489497.33,8321241316.02,4791495746.24
2017-03-20,'000795,荎醫貌,7.42,7.49,7.15,7.17,7.19,0.23,3.1989,6.5635,42846333,315248076.71,8411936044.26,4843719133.12
2017-03-17,'000795,荎醫貌,7.19,7.38,7.11,7.18,7.16,0.03,0.419,4.5675,29816512,215643828.42,8151188700.57,4693576895.84
2017-03-16,'000795,荎醫貌,7.16,7.2,7.1,7.15,7.1,0.06,0.8451,2.3847,15567410,111302977.86,8117178177.48,4673993125.76
2017-03-15,'000795,荎醫貌,7.1,7.17,7.02,7.07,7.11,-0.01,-0.1406,1.8389,12004463,85195787.0,8049157131.3,4634825585.6
2017-03-14,'000795,荎醫貌,7.11,7.24,7.02,7.03,6.98,0.13,1.8625,3.5984,23489929,168057629.22,8060493972.33,4641353508.96
2017-03-13,'000795,荎醫貌,6.98,6.99,6.74,6.94,6.92,0.06,0.8671,2.1616,14110569,97208967.01,7913115038.94,4556490505.28
2017-03-10,'000795,荎醫貌,6.92,6.99,6.87,6.9,6.95,-0.03,-0.4317,1.6024,10460068,72407769.56,7845093992.76,4517322965.12
2017-03-09,'000795,荎醫貌,6.95,7.19,6.86,7.17,7.16,-0.21,-2.933,3.7565,24522249,170979757.95,7879104515.85,4536906735.2
